customer_tweet_id,customer_tweet,customer_created_at,customer_in_response_to_tweet_id,brand_reply_id,brand_reply,brand_created_at,has_link,customer_tweet_clean,brand_reply_clean
2925567,Hey @115821 thanks for shipping the folex but next time put all of it inside the bottle not just 1/5 https://t.co/1KOcduhKov,Wed Nov 29 03:21:41 +0000 2017,,2925566,@809477 We're always looking to improve! Please provide feedback about your experience here: https://t.co/0O1pFJIlyJ ^LJ,Wed Nov 29 03:25:00 +0000 2017,True,Hey thanks for shipping the folex but next time put all of it inside the bottle not just 1/5 <URL>,We're always looking to improve! Please provide feedback about your experience here: <URL> ^LJ
324451,@AmazonHelp Hey I specified not a Saturday delivery and now your driver is going to get turned away and my package handed to a diff conpany,Sat Oct 07 15:07:30 +0000 2017,,324450,@193287 We'd like to look into your options. Please contact us here: https://t.co/qy3J24VGxb ^AF,Sat Oct 07 15:23:00 +0000 2017,True,Hey I specified not a Saturday delivery and now your driver is going to get turned away and my package handed to a diff conpany,We'd like to look into your options. Please contact us here: <URL> ^AF
270268,@AmazonHelp okay so apparently my shipment arrived this morning but i never got it so whats the problem? again.,Fri Oct 06 01:47:14 +0000 2017,,270267,@180437 I'm sorry you haven't received it. Please try these steps &amp; let us know if not received by tomorrow: https://t.co/98Tpfm6ZUO ^AM,Fri Oct 06 01:56:26 +0000 2017,True,okay so apparently my shipment arrived this morning but i never got it so whats the problem? again.,I'm sorry you haven't received it. Please try these steps & let us know if not received by tomorrow: <URL> ^AM
1911482,@115830 why does your fraud team/response take 24hrs to get back to you after acc already been used by fraudsters #unacceptable,Sun Nov 26 09:11:25 +0000 2017,,1911480,"@242941 Hi, sorry for the wait, we take your account security very seriously and our team needs time to investigate any issues. ^MI",Sun Nov 26 09:26:27 +0000 2017,False,why does your fraud team/response take 24hrs to get back to you after acc already been used by fraudsters #unacceptable,"Hi, sorry for the wait, we take your account security very seriously and our team needs time to investigate any issues. ^MI"
2667341,"@115850 How can an order be cancelled when it was out for delivery?
When I called to enquire with the delivery agent whose number was provided to me was rude and cut my call without answering my query. https://t.co/Dg7POZxkGH",Sun Nov 19 08:58:09 +0000 2017,,2667340,"@751423 That's certainly not acceptable. We'd like to have this checked, kindly reach out to our support team here: https://t.co/vlvfJr4nN9 &amp; we'll look into it. I'll also pass on your experience as feedback internally to ensure  such instances are not repeated. ^EM",Sun Nov 19 09:30:04 +0000 2017,True,How can an order be cancelled when it was out for delivery? When I called to enquire with the delivery agent whose number was provided to me was rude and cut my call without answering my query. <URL>,"That's certainly not acceptable. We'd like to have this checked, kindly reach out to our support team here: <URL> & we'll look into it. I'll also pass on your experience as feedback internally to ensure such instances are not repeated. ^EM"
1238950,Hey @116618 @129773 I keep getting this error when I try to play a video. I’ve already switched my account back to US. Help plz. https://t.co/hRJ6QZ7lGZ,Wed Oct 25 21:46:21 +0000 2017,,1238948,"@410612 Oh no! Have you tried us here: https://t.co/JzP7hlA23B for real-time assistance with this, Cecilia? Keep us posted! ^FR",Wed Oct 25 21:57:36 +0000 2017,True,Hey I keep getting this error when I try to play a video. I’ve already switched my account back to US. Help plz. <URL>,"Oh no! Have you tried us here: <URL> for real-time assistance with this, Cecilia? Keep us posted! ^FR"
23995,Absolutely love @115850 They processed a return on a product that a local vendor would not have even pursued the warranty.,Wed Nov 01 08:27:52 +0000 2017,,23994,@121159 Glad to hear that. Please keep us posted if you need any further assistance. ^GS,Wed Nov 01 09:03:30 +0000 2017,False,Absolutely love They processed a return on a product that a local vendor would not have even pursued the warranty.,Glad to hear that. Please keep us posted if you need any further assistance. ^GS
901515,I’m so mad at @115821 right now. https://t.co/KoKxwILLm9,Sat Oct 21 00:10:14 +0000 2017,,901514,"@334017 This isn't what we like to hear! Without giving personal information, will you let us know what's going on? ^HC",Sat Oct 21 00:28:02 +0000 2017,False,I’m so mad at right now. <URL>,"This isn't what we like to hear! Without giving personal information, will you let us know what's going on? ^HC"
2229306,@115850 I ordered mobile Redmi 4a but my delivery of product are not done by Amazon according to my address. For more info call7746998777,Thu Oct 19 16:51:51 +0000 2017,,2229305,@650569 be personal information. Our Twitter page is public.​ 2/2 ^NK,Thu Oct 19 17:09:29 +0000 2017,False,I ordered mobile Redmi 4a but my delivery of product are not done by Amazon according to my address. For more info call<PHONE>,be personal information. Our Twitter page is public.​ 2/2 ^NK
239491,"@AmazonHelp yo, where is my package ? it says delivered but i never got my package..",Sat Nov 25 02:21:03 +0000 2017,,239489,@172904 Sorry for the wait! Let's try these steps here to locate it: https://t.co/8B5k6MasBQ ^DW,Sat Nov 25 02:29:00 +0000 2017,True,"yo, where is my package ? it says delivered but i never got my package..",Sorry for the wait! Let's try these steps here to locate it: <URL> ^DW
2704967,Just leave my parcel on my front doorstep @AmazonHelp... Seems like a great idea instead of actually hiding it somewhere...,Sun Nov 19 22:26:38 +0000 2017,,2704966,@656402 That isn't the delivery experience we want! Your feedback is essential to us so please reach out to us here: https://t.co/JzP7hlA23B ^DD,Sun Nov 19 22:42:00 +0000 2017,True,Just leave my parcel on my front doorstep ... Seems like a great idea instead of actually hiding it somewhere...,That isn't the delivery experience we want! Your feedback is essential to us so please reach out to us here: <URL> ^DD
2170900,"@115821 Seems you are having a lot of issues with your deliveries lately??! I have had several late deliveries and also a few lost ones, latest is a mobile phone order that no one knows where it is and I am not getting any response?? @AmazonHelp",Thu Nov 09 12:40:02 +0000 2017,,2170898,@636797 Hello! Let us look into this further. Please contact us by phone or chat here: https://t.co/JzP7hlA23B Take care. ^DA,Thu Nov 09 12:54:54 +0000 2017,True,"Seems you are having a lot of issues with your deliveries lately??! I have had several late deliveries and also a few lost ones, latest is a mobile phone order that no one knows where it is and I am not getting any response??",Hello! Let us look into this further. Please contact us by phone or chat here: <URL> Take care. ^DA
2943143,"@AmazonHelp Hi, I just noticed a transaction on my Credit Card for €10.59. I have no order recently amounting to this amount. How can I find out what this was for?",Wed Nov 29 14:27:36 +0000 2017,,2943142,"@813103 We're here to help any way we can! I'm sorry for the unexpected charge. Just to clarify, are you showing a description of the charge on your statement? ^AL",Wed Nov 29 14:32:00 +0000 2017,False,"Hi, I just noticed a transaction on my Credit Card for €10.59. I have no order recently amounting to this amount. How can I find out what this was for?","We're here to help any way we can! I'm sorry for the unexpected charge. Just to clarify, are you showing a description of the charge on your statement? ^AL"
1279818,When Amazon @153820 takes two hours to deliver your food and you have no option but to die of starvation https://t.co/5dAnvx9pAo,Wed Oct 25 00:34:56 +0000 2017,,1279817,@419466 We're sorry to hear about the wait! Just wanted to check in &amp; make sure that your food arrived okay?,Thu Oct 26 16:46:41 +0000 2017,False,When Amazon takes two hours to deliver your food and you have no option but to die of starvation <URL>,We're sorry to hear about the wait! Just wanted to check in & make sure that your food arrived okay?
2804291,"@AmazonHelp @115821 i try to order on certain days so i can be off from work to receive the package because my rental office wont take them anymore,amazon is really screwing up lately and it makes me want to shop elsewhere,i am really pissed",Wed Nov 22 02:09:47 +0000 2017,,2804289,@438214 I'm sorry for the trouble with the recent delivery. Please keep us updated on the replacement. We want to ensure you receive it. ^RR,Wed Nov 22 02:12:00 +0000 2017,False,"i try to order on certain days so i can be off from work to receive the package because my rental office wont take them anymore,amazon is really screwing up lately and it makes me want to shop elsewhere,i am really pissed",I'm sorry for the trouble with the recent delivery. Please keep us updated on the replacement. We want to ensure you receive it. ^RR
579829,@AmazonHelp Im instructing your delivery guys to leave my parcels in a safe place behind our house and they are taking to neighbours on the street. I’m 8 months preganant and fetching Parcels from neighbours is not easy!! What can I do to make them read the delivery instruction?,Sun Dec 03 11:28:10 +0000 2017,,579828,@256563 I apologize your parcels aren't being delivered per your instructions! This is not the level of service we expect for our customers.  We'd like to take a closer look at this with you.  Can you provide details here: https://t.co/nffaptxWys? We're here to help! ^AZ,Sun Dec 03 11:37:33 +0000 2017,True,Im instructing your delivery guys to leave my parcels in a safe place behind our house and they are taking to neighbours on the street. I’m 8 months preganant and fetching Parcels from neighbours is not easy!! What can I do to make them read the delivery instruction?,I apologize your parcels aren't being delivered per your instructions! This is not the level of service we expect for our customers. We'd like to take a closer look at this with you. Can you provide details here: <URL> We're here to help! ^AZ
994374,@AmazonHelp hi! My kindle on my win10 is saying my password and email are wrong even though it's the exact password I use for amazon. Help!?,Sun Oct 22 16:02:38 +0000 2017,,994372,"@355540 Oh no! Just to clarify, are you using the Kindle application on a Windows 10 platform? ^CN",Sun Oct 22 16:10:00 +0000 2017,False,hi! My kindle on my win10 is saying my password and email are wrong even though it's the exact password I use for amazon. Help!?,"Oh no! Just to clarify, are you using the Kindle application on a Windows 10 platform? ^CN"
2539651,Seriously @115821 #packagingoverkill https://t.co/i2IEpF91mk,Thu Nov 16 09:21:00 +0000 2017,,2539650,"@151948 Hello Adele, we would like you to please submit some packaging feedback: https://t.co/lSVN3kb44b ^BD",Thu Nov 16 10:18:50 +0000 2017,True,Seriously #packagingoverkill <URL>,"Hello Adele, we would like you to please submit some packaging feedback: <URL> ^BD"
2306219,@116090 thanks for locking me out of my account 10 Minutes after I made the account. #DefinitelyFraudulent,Thu Oct 19 21:20:35 +0000 2017,,2306217,@669064 I'm sorry about the trouble with your account. Did you get an e-mail from our Account Specialists regarding this? ^LJ,Thu Oct 19 21:28:33 +0000 2017,False,thanks for locking me out of my account 10 Minutes after I made the account. #DefinitelyFraudulent,I'm sorry about the trouble with your account. Did you get an e-mail from our Account Specialists regarding this? ^LJ
